quart,quarter,time,aus.idn,aut.idn,bel.idn,can.idn,deu.idn,dnk.idn,esp.idn,fin.idn,fra.idn,gbr.idn,grc.idn,ita.idn,jpn.idn,nld.idn,prt.idn,swe.idn,usa.idn,aus.id,aut.id,bel.id,can.id,deu.id,dnk.id,esp.id,fin.id,fra.id,gbr.id,grc.id,ita.id,jpn.id,nld.id,prt.id,swe.id,usa.id,aus.b.gdp,aut.b.gdp,bel.b.gdp,can.b.gdp,deu.b.gdp,dnk.b.gdp,esp.b.gdp,fin.b.gdp,fra.b.gdp,gbr.b.gdp,grc.b.gdp,ita.b.gdp,jpn.b.gdp,nld.b.gdp,prt.b.gdp,swe.b.gdp,usa.b.gdp,aus.gr.gdpv,aut.gr.gdpv,bel.gr.gdpv,can.gr.gdpv,deu.gr.gdpv,dnk.gr.gdpv,esp.gr.gdpv,fin.gr.gdpv,fra.gr.gdpv,gbr.gr.gdpv,grc.gr.gdpv,ita.gr.gdpv,jpn.gr.gdpv,nld.gr.gdpv,prt.gr.gdpv,swe.gr.gdpv,usa.gr.gdpv,aus.fsi,aut.fsi,bel.fsi,can.fsi,deu.fsi,dnk.fsi,esp.fsi,fin.fsi,fra.fsi,gbr.fsi,grc.fsi,ita.fsi,jpn.fsi,nld.fsi,prt.fsi,swe.fsi,usa.fsi,aus.gr.lf,aut.gr.lf,bel.gr.lf,can.gr.lf,deu.gr.lf,dnk.gr.lf,esp.gr.lf,fin.gr.lf,fra.gr.lf,gbr.gr.lf,grc.gr.lf,ita.gr.lf,jpn.gr.lf,nld.gr.lf,prt.gr.lf,swe.gr.lf,usa.gr.lf
1981.25,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,14.65272858,54.24130051,15.038994,4.291186421,11.38434146,8.325189878,-28.28217054,-3.146511825,26.93530217,138.9691158,39.59170341,15.869026,21.29106099,,-10.73992515,25.296032,0.43929143,-0.692630474,-0.582122175,2.422654925,1.189866492,-0.61139671,-0.566186107,-0.188211986,0.30302323,-0.650929016,-0.603806747,-0.057339387,0.59859564,-0.963370163,0.10454168,-0.028116003,2.0711107,,1.9995,7.1955,0.6944,2.8008,-0.788,-2.3443,1.079333333,,-0.514466667,,4.149333333,-3.8283,0.1985,,,2.504,0.193384025,0.501894857,0.028546161,1.386656245,0.530327659,-1.139692457,-0.005497692,0.182546312,0.620152671,0.144316163,,-0.455890411,0.323072719,0.440110874,-0.21055702,0.568828939,0.774373689
1981.5,2,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,14.86634699,58.56526964,14.726438,4.569765397,13.11794345,8.66415962,-28.32842145,-2.062797187,25.66670966,134.6359476,40.60938932,16.74217,21.79650894,,-8.815988364,24.295807,1.486588448,1.00633981,-0.308258998,1.081136439,-0.249632331,-0.116724309,-0.110718617,1.171099643,0.551860542,0.172980658,-0.484174608,0.194997387,1.211277209,-0.025646662,0.281204679,0.084416825,-0.730169267,,2.440166667,6.019066667,0.6081,4.5321,0.9948,-1.818833333,-0.1848,7.333733333,-0.809566667,,4.5266,-5.010433333,4.870966667,,,3.7659,0.53700912,0.560352921,0.052472347,0.599628024,0.289724855,-0.79306356,0.037575944,-0.125113526,0.421801918,0.070206555,,-0.102817943,0.134668892,0.388482182,-0.211024278,-0.825882994,0.530138136
1981.75,3,3,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,15.19166998,62.42139969,14.466249,4.903180401,14.74997488,9.309867565,-28.47933009,-1.086684752,24.32116014,129.7045239,41.84002196,17.695159,22.33048491,,-7.015702375,24.122004,1.941510809,-0.069451015,-0.031083133,-0.903589592,0.263433962,0.382155214,0.444684894,0.495389445,0.705420437,1.339467879,-0.362630259,0.046310302,-0.229572962,-0.914354821,0.456692613,0.196791435,1.147381539,,1.1263,4.421033333,3.1331,3.4049,-1.718533333,-0.2848,-0.8793,8.068033333,0.2173,,5.987566667,-4.841966667,5.837633333,,,4.5338,0.672827172,0.113647762,0.076462969,0.255768367,0.143657992,-0.411003886,-0.022976772,1.375149017,-0.451517395,-0.158777047,,-0.297084832,0.16956964,0.337454998,-0.211470532,0.963637679,-0.296439059
1982,4,4,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,15.5344864,65.55863021,14.319773,5.274251862,16.4854694,9.283245,-28.46538986,-0.229106974,23.03233267,124.0867677,45.81612026,18.683784,22.62751447,,-5.231992397,24.785506,-0.542861987,-0.631438509,0.160769007,-0.312778478,-0.078831451,0.907317783,-0.099841043,0.395334082,0.531582838,0.015172559,-0.273089394,0.811647168,0.722257009,0.079519186,0.617993464,0.285054748,-1.167420407,,2.5992,5.928933333,2.3728,2.949066667,-6.6456,-1.083533333,-1.036633333,5.835466667,2.1649,,6.496866667,-2.882866667,4.054766667,,,1.1286,0.122409077,0.31541388,0.114799397,0.451207572,0.068696278,0.2463543,0.061121191,-0.164424882,0.956478777,-0.255186952,,0.749025405,0.297705915,0.292770463,-0.211918678,-0.05540949,0.490516471
1982.25,1,5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,15.70620925,66.87555145,15.793907,5.466167485,18.71987174,10.5886276,-28.09611231,0.342357168,24.66822728,117.8883125,44.8277104,19.78697,22.99775903,,-3.087232934,25.444635,-1.002183048,2.028269578,0.3520648,-1.154251332,0.37467052,1.421041853,0.411598396,0.622265435,0.863635498,0.400844867,-0.182727745,-0.039523113,1.524703031,0.93868953,0.776571353,0.372642334,-1.672240803,,0.8402,6.0038,3.9312,2.1567,-3.400533333,-1.715033333,-1.153933333,4.0102,2.315733333,,3.626666667,-1.593833333,4.052766667,,,3.3596,0.48515365,4.024641199,0.153090716,-0.38528019,0.075167111,0.483430851,0.391214018,0.671439189,-0.688649707,-0.174267705,,-0.078843052,0.325923061,0.248477477,0.041303555,0.085750238,0.290672797
1982.5,2,6,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,15.89881648,68.10812278,17.312547,5.727327503,20.98059434,10.75980825,-27.61512183,0.834485247,26.11470449,113.0018451,47.19418316,20.917407,24.57166578,,-0.759503416,25.466942,0.533180619,0.293481972,0.22748752,-1.11585069,-0.615593473,1.118035479,0.379789937,0.985602474,0.68816522,1.283742554,-0.24726864,-0.284173742,0.684922927,-2.432907407,0.534621445,0.367265159,0.54576376,,0.9267,11.28553333,3.4317,-0.4528,-1.8364,0.1848,0.661666667,10.1894,-0.690233333,,4.718433333,-2.841766667,6.422533333,,,2.8485,0.015185029,-0.771600186,0.082778377,0.212820312,0.618843006,0.356688679,0.278655882,-0.68712442,0.369939294,-0.204286298,,0.35080736,0.313261399,0.321023655,0.041263385,0.34851529,0.679318428
1982.75,3,7,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,16.28416571,69.48357011,18.817018,6.04552477,23.1515274,10.13939663,-26.99704105,1.271100026,27.48179433,109.2178331,48.80041202,22.002442,25.50003057,,1.621481315,26.878792,-0.631056105,-0.067673329,0.103909007,-0.876094146,-0.988403773,0.825708058,0.67320739,1.086020477,0.02625814,0.017213284,-0.312247119,-0.053487539,0.440509627,1.108880425,0.297067511,0.361942165,-0.361355004,,0.2003,3.5942,2.3702,-1.129666667,-1.8831,2.6679,-0.336333333,12.54656667,-1.4135,,5.322866667,-2.244233333,6.012466667,,,3.1413,0.313766604,0.596344707,0.012689543,0.428805057,0.451867205,0.271715187,0.178552651,0.940610157,-0.422634955,-0.264254876,,-0.647248925,-0.005782443,0.392955883,0.041269473,0.183393012,0.37081719
1983,4,8,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,16.70582511,71.19945301,20.286812,6.356400164,25.19351395,12.2890888,-26.10698856,1.651361103,28.5163027,106.4164582,49.62822035,23.082444,26.78199681,,3.937852864,28.755157,-1.530916417,-0.174902065,-0.033266462,-0.831562522,0.239588883,0.5955386,0.352495983,1.268398883,0.441770984,0.544993517,-0.422620918,-0.290768813,1.400452574,-2.100653207,0.126663829,0.320439738,0.098768481,,-1.253266667,-0.309366667,1.1244,-2.558266667,-2.182166667,5.553933333,1.951866667,9.122,-0.9332,,2.9373,-2.118766667,-2.585766667,,,1.7441,0.953432867,0.000453704,-0.060249691,0.266822397,0.273613406,0.413039515,0.325699882,0.32478551,0.95408288,-0.309736164,,-0.004858659,1.046786762,0.486058864,0.041229351,0.016298237,0.392065492
1983.25,1,9,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,17.5073768,74.28997185,22.264144,6.498103131,27.18506584,11.80449845,-26.10485883,2.32438366,28.24072271,104.4797894,52.07386612,24.374983,27.82389437,,5.729873864,29.886078,-0.824676188,1.213787031,-0.170390756,1.641094168,0.906269548,0.36992818,0.365463092,0.116838809,0.356566803,1.510293044,-0.534274637,0.279768455,0.08404631,0.832132838,-0.042805756,0.279347467,1.308932811,,-1.647266667,-4.4355,0.0727,-3.996833333,0.681866667,8.1813,1.652833333,6.810333333,0.5152,,0.264733333,-1.971566667,-4.789133333,,,0.336,-0.110311713,-0.294996939,-0.464168701,0.127937231,0.021010117,0.378600621,0.069898463,0.011502025,-0.531598943,-0.24331811,,0.568956978,0.898580014,0.577937966,1.395771404,0.203233987,-0.288694923
1983.5,2,10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,18.23121405,77.18688191,24.060061,6.660512099,28.85510952,12.1030944,-25.6300733,2.937204483,28.73368188,101.8364255,53.89326299,25.6098,28.46612716,,7.336922603,30.408411,-0.083103422,1.308606555,0.090767458,1.867943512,1.052777518,0.599713743,0.617609594,1.050322099,0.157001641,0.806583067,-0.218167222,-0.120408691,0.753544113,2.716420716,-0.205356738,0.54555841,2.282722832,,-1.9655,-2.1975,-2.536,-3.9869,1.688933333,6.3885,0.057633333,3.026066667,0.7521,,2.707333333,-2.747233333,-3.1684,,,-2.0609,0.168429452,0.364520749,-0.123328406,1.030018078,0.294365408,0.636000869,0.36486763,-0.066568298,0.475060567,0.176366843,,0.890196349,0.153156731,0.423138539,4.057673614,0.394652342,0.47813302
1983.75,3,11,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,19.07338448,79.68748328,25.637494,6.845018744,30.12322615,13.01468355,-25.14542645,3.487901888,28.80762389,98.64515623,54.9236138,26.773666,29.31325621,,8.759897392,31.231273,3.409810767,0.838420789,0.35189709,1.089625205,-0.208367803,0.825909637,0.147060704,0.919295976,0.127038843,1.227794319,0.101030436,1.862228848,1.478483946,1.47510981,-0.36864643,0.80813866,1.958012825,-2.632733333,-1.181066667,-3.861066667,-2.6641,-4.339433333,-1.787766667,4.609233333,0.671233333,2.941733333,0.0336,,0.5486,-2.573033333,-2.3694,,,-2.8661,0.539309687,-0.495798723,0.042367276,0.613727844,0.375454766,0.594783731,0.409871211,-0.048630825,-0.249542549,0.831585256,,-0.377106503,0.15292252,0.270515387,-0.067135257,-0.244833484,0.834175102
1984,4,12,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,19.83937373,81.59620802,27.081203,6.963072906,30.98230953,15.24710197,-24.87095276,4.006897345,28.96650327,95.12554196,58.0466048,27.914706,30.51319042,,9.989946092,32.066518,1.450492662,1.013600518,0.616493564,1.27404173,1.383273921,1.02204589,0.646116914,-0.242607342,0.535705674,1.247053121,0.40455822,2.216799557,0.794212122,-0.701583523,-0.672169657,1.116517141,2.061960979,-4.41,-0.8651,-1.232166667,-1.9147,-3.9225,0.194633333,2.687,0.943133333,-0.2133,-1.6646,,-0.415833333,-1.6141,-2.022166667,,,-2.2024,0.413468591,-0.307017384,0.046668724,-0.130995006,0.131808195,0.701369387,-0.046980103,0.601924351,0.092164977,0.90274166,,0.493641005,0.090483516,0.132908729,1.007617788,0.135976654,0.058283599
1984.25,1,13,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,20.04745375,83.27380914,28.144537,7.02953133,31.83067075,16.17016853,-24.47667286,4.770322305,27.99910949,91.39161228,57.17146807,28.566682,30.96076365,,10.8599371,32.0997,2.428873742,-1.317606462,0.876917868,1.607358867,1.322572601,1.212554669,0.827201218,1.578488505,0.691894684,1.027136422,0.705334484,-0.196112871,1.090580395,1.676444412,-0.980922316,1.415569075,1.98598799,-4.159166667,-0.0357,-1.365566667,-1.2753,-3.552733333,0.802266667,2.280933333,1.510633333,1.900466667,-2.354333333,,0.175,-0.920766667,-2.0675,,-2.0313,-1.4976,0.535898084,2.241971011,-0.098769017,0.239280093,0.172167699,0.768312114,-0.057716245,0.258944741,0.601441997,0.76212216,,0.694851394,-0.214701959,-0.003978269,-2.06162078,-0.023351484,0.313836443
1984.5,2,14,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,20.62570979,84.72065184,29.17892,7.331489199,32.40702351,15.64862881,-24.59333968,5.527743254,26.71448972,88.27404507,59.45509342,29.119456,32.03029157,,11.54738357,32.046548,0.90475912,-0.705960279,0.707308854,1.775864685,-1.575206402,1.106866912,-0.308284679,0.135519718,0.293912852,-0.635433495,0.668777599,0.321964637,1.486241032,-0.058949625,-0.458794009,1.106532685,1.756648768,1.676466667,0.118266667,-1.387933333,-0.4602,-4.0867,0.845033333,1.6195,0.8657,1.289633333,0.301166667,,1.546266667,0.3937,-0.234866667,,-0.6313,-1.663,0.79023844,0.023931088,0.022791241,0.805741703,0.208834728,0.522484281,-0.161614062,0.467243229,-0.204151981,0.518854136,,-0.452499715,0.543570579,0.02135706,0.701680137,-0.122937139,0.896790577
1984.75,3,15,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,20.83969443,86.10158402,30.289906,7.293951748,32.86397778,19.00605724,-24.66004259,6.230839622,25.89132939,85.76967837,61.17036626,29.632427,32.85098214,,12.15232697,32.461164,0.632815639,0.919918514,0.541492816,0.409230037,2.723287578,1.004586464,0.870915218,0.893219651,0.494022041,0.511055712,0.632927957,1.177467534,1.226062548,1.093892434,0.073388405,0.808310732,0.983714971,0.378233333,-0.397433333,-2.279966667,0.0965,-3.950966667,0.1288,-0.7091,0.948166667,0.4,1.115233333,,-0.4687,-0.055833333,-2.751066667,,0.6842,-0.864,0.213538016,0.443647131,0.14436796,0.817136204,0.547031956,0.466151354,-0.025741948,-0.446330115,0.366219438,0.229007634,,0.407638119,0.416737625,0.046697994,0.966495129,0.757638037,0.27806844
1985,4,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,21.00555343,87.43342089,31.335441,7.345408595,33.24556178,18.64067126,-24.80086054,6.952222319,24.59155708,83.84833381,63.80412985,30.144594,33.57267508,,12.7645652,33.322197,0.998896166,0.950292126,0.418425264,1.42143892,0.841814285,0.904319406,0.127632419,1.180415828,-0.118171505,1.476844438,0.687051459,0.01604437,0.208967095,0.183878781,0.556607537,0.55284374,0.798133595,-1.166366667,-0.3491,-2.3601,0.5572,-2.3508,-1.9892,1.4819,0.977933333,0.664833333,-0.958833333,,0.271966667,0.052933333,-2.127933333,,-1.1279,-0.9784,0.384570413,-0.032066104,-0.086770677,0.322536921,0.472256396,0.196888266,0.119991196,-0.220380937,0.064504596,0.286512168,,0.575790353,0.246760135,0.020710733,-0.556537883,0.144261167,0.368656061
1985.25,1,17,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,21.37110364,89.24928924,32.955041,7.463793084,33.02065622,19.79770149,-25.23086657,7.714018223,24.86914841,82.54649747,65.14042788,30.235584,34.14088127,,12.80259934,33.689477,1.415453017,0.480325966,0.297031212,1.471050028,-0.545070922,0.806748332,1.115984954,0.689380883,0.461960182,1.243344917,0.740071074,0.571727581,2.517469549,0.368847396,1.034124474,0.302187397,0.99348953,-0.846333333,-1.510166667,-3.101133333,-0.8834,-3.524866667,-2.514633333,1.746766667,0.6558,-1.137066667,0.285733333,,1.290366667,-0.638333333,-2.0735,,-0.2505,-2.9757,0.653686655,-0.544319423,-0.195524197,0.253572179,0.245597752,0.101598054,0.35856018,0.715427018,-0.538709596,0.155504123,,-0.865356396,-0.005593846,-0.005238237,-1.276031485,0.08420317,0.62986784
1985.5,2,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,21.80695578,91.02512024,34.531457,7.531154338,32.66750892,21.40180927,-25.4912104,8.414855024,24.66381504,81.47596012,66.44093243,30.318033,34.73895653,,12.99623639,33.898476,2.251790973,0.155678099,0.355238787,0.433835189,1.002247959,0.996288272,-0.093929207,1.127935045,0.803716373,1.590200586,0.586604265,1.320883135,2.06187836,1.972851315,0.969162046,0.427276639,0.916705756,5.520233333,-1.3313,-3.746833333,-1.0213,-3.579766667,-2.469633333,2.183766667,0.812266667,-0.0638,2.704466667,,1.772733333,0.405066667,-0.764033333,,2.4044,-1.4583,0.20593258,0.449707256,-0.308423987,0.657930467,0.420431609,0.220812121,-0.089790489,0.573938899,1.089411244,0.097490522,,0.577700818,-0.044758308,0.114538519,0.748301326,-0.434790902,0.174239337
1985.75,3,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,21.83487503,92.7910864,35.98429,7.492888184,32.04153485,22.00196171,-26.0141983,9.129013318,25.08611318,80.46905098,68.23523555,30.405125,36.06736282,,13.21922557,34.766033,1.298702419,1.484457208,0.412859389,1.39029182,1.302408149,1.180523141,1.036666832,0.499088621,0.523390825,0.016531317,0.436016581,0.801015883,1.318448696,-0.974238714,0.90600365,0.550922341,1.555133534,2.869466667,3.184366667,-2.741766667,-2.9307,-2.625933333,-2.873033333,-0.793333333,-0.601466667,1.717866667,1.273,,-0.7065,0.0762,-1.712966667,,0.6807,-0.8117,1.248182436,-0.730929494,0.083745474,0.535182716,0.30024461,0.290540885,-0.077139495,-0.350028467,-0.113247376,0.144289734,,0.549556178,0.201500057,0.234032085,0.742743368,0.763839197,0.285358145
1986,4,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,22.37922206,94.58582795,37.351208,7.488219503,31.06984106,23.35708539,-26.25501429,9.808650698,25.23981973,79.28239091,69.47363535,30.416391,35.85784667,,13.35921526,36.220095,0.062675811,-0.416356389,0.446068646,1.589330884,0.599977251,1.445486929,1.148468301,0.168415598,0.43126569,0.691617942,0.363784426,0.666795973,1.313383874,2.446499155,0.894665699,0.611932048,0.750621159,0.9099,0.356166667,-2.7058,-2.1536,-2.0421,-1.318933333,-1.590233333,-0.288366667,-0.045566667,0.112566667,1.717666667,0.235566667,0.137433333,-1.903333333,,-1.2371,0.0163,1.077721731,0.5304889,0.351175041,0.752633589,0.278852314,0.615775298,0.423209967,0.426648388,-0.091954392,0.118867517,,0.088541718,0.094962016,0.35177154,-0.893656748,0.016692243,0.611227189
1986.25,1,21,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,23.18857634,96.27968003,38.433403,7.600081822,29.92112019,24.54082981,-26.47191148,10.49891867,25.25444183,77.83011321,71.14686357,30.852986,36.31725193,,13.35766446,36.662029,0.567146097,0.894407478,0.47883947,-0.140803095,-0.57204937,1.699656156,0.28204135,0.060355234,0.238563209,1.47786789,0.292381484,0.6231799,0.360158905,0.176768535,0.883557586,0.67184902,0.92674316,3.1656,-0.172566667,-0.919133333,0.5783,-1.373733333,-0.861733333,-1.152033333,-0.4794,2.7899,1.606,2.485133333,1.813833333,2.807366667,-1.772233333,,0.2449,1.8834,1.122382949,0.288964353,0.325394848,0.510603974,0.311282059,1.033031575,0.600675205,-0.268113216,0.484773546,0.089944235,,0.965985095,0.530164072,0.468409694,-0.924245183,0.243577654,0.616692866
1986.5,2,22,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,23.59575664,97.93805455,39.567929,7.613276537,28.65198887,24.51310308,-26.97949314,11.18511045,25.32515733,76.9275634,72.64364093,31.370025,36.99391021,,13.13612949,37.193803,-0.068550369,1.209917468,0.476816068,0.587656952,1.150684662,1.165729992,2.381555918,0.43515726,1.182517637,1.330981074,-0.030593835,0.646812678,-0.260816592,1.732328888,1.088066081,0.725877854,0.459116747,2.455733333,0.381366667,0.050666667,-0.9499,-0.7931,-0.302766667,4.8204,-1.300633333,5.137233333,1.1973,-0.362133333,5.660933333,2.7097,-1.6574,,1.8146,1.5481,1.095215498,0.207410942,0.06006019,0.409837679,0.267953158,0.664946607,0.335439754,-0.031468074,0.570903564,0.118619698,,0.212525453,-0.022206062,0.445926025,1.092138795,-0.513954979,0.61120262
1986.75,3,23,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,24.2397206,99.51177333,40.733346,7.608158055,27.4184205,25.70682328,-26.65611567,11.88149567,25.43799075,76.54767321,73.99588764,31.915164,37.98837522,,12.7070033,38.274247,0.320833003,0.081450768,0.474810639,0.093377268,0.738239227,0.652601768,-0.705039025,4.358457381,0.492545121,0.739809535,-0.352824719,0.998122617,0.591037803,0.253506563,1.286316963,0.778737692,1.006208795,6.689666667,2.543966667,-0.360966667,-0.1339,-1.0781,-0.3727,3.029,-0.739166667,3.302733333,-0.803233333,-1.675166667,4.274366667,1.431033333,-1.539666667,,1.1005,1.5895,0.565778595,0.52890043,-0.040473008,0.20358102,0.271599214,0.329187467,0.018862175,0.32326824,-0.300545222,0.337486088,,-0.331417132,0.549694617,0.423736651,2.183218688,0.350657405,0.494718468
1987,4,24,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,24.93991144,101.0860079,42.007883,7.611975108,26.28810289,26.6661135,-26.77394299,12.66977992,25.2335447,76.80403162,74.92749928,32.530667,39.85747949,,12.08085923,39.670161,1.503466101,0.074023154,0.426052192,-0.572940262,0.997108218,0.183373106,0.638803135,-1.874460476,0.132401747,1.856492027,-0.844263734,0.410590175,0.815521759,-1.274309195,1.45917972,0.8633207,0.518371123,8.6072,3.073966667,-0.7173,-0.3687,-1.481266667,-2.1164,2.878066667,-0.6353,0.751766667,-0.9238,-1.0124,5.074666667,-1.112266667,-1.417433333,,-0.4506,0.0951,0.68614337,-0.073148019,0.08932687,0.28694763,0.40962645,-0.2076043,0.915613361,-0.226804269,0.587170732,0.211113894,,1.282224494,0,0.425722973,-2.99559589,0.115984067,0.306478343
1987.25,1,25,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,25.94044934,102.6112426,42.187732,7.990701483,25.46870306,26.96635537,-27.43131436,12.96422721,20.36225482,77.67075198,77.13486528,31.047818,36.43231074,,10.88541667,40.366408,1.099624067,-0.852825362,0.377927376,2.134862178,-2.509804892,-0.281108802,2.048184242,0.766620586,0.14862418,0.576598651,-1.345815722,0.40962454,-0.02249481,0.239278793,1.624671578,0.945756262,0.698524776,2.7309,0.472,0.8318,-2.5511,-0.221766667,-0.666133333,4.1544,-1.037033333,0.1334,-1.025066667,-1.603066667,3.687766667,-1.025966667,2.995266667,,-1.0758,2.5808,0.421033744,0.834285573,0.049635164,0.607758282,0.095346295,-0.685306186,1.128384662,-0.385815556,0.011352043,0.11426123,,-0.819566316,0.209840964,0.365589846,1.634871515,-0.090345557,0.414885274
1987.5,2,26,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,,26.29605286,103.6811131,42.1716,7.984043813,24.76667404,26.61096454,-26.92378662,13.13572395,15.32150476,77.62555136,77.65833206,29.504195,31.7701572,,9.430004367,40.080375,1.765428922,1.764861934,0.642474932,1.271591108,2.244993958,-0.173757363,1.49605753,1.741914027,1.150998937,1.230694864,-0.583171412,1.514381795,2.113769711,1.642375645,1.68347544,0.836206389,1.123159371,1.472266667,-0.641033333,0.482333333,-0.2652,-0.218,-0.2979,5.424866667,0.2798,3.428366667,0.042633333,0.023433333,1.232233333,1.803233333,3.7291,,-0.6102,4.8466,0.399998338,0.020115177,0.261506402,0.665733589,0.395563977,-0.255533934,1.823249206,-0.488758476,-0.691656565,0.331692703,,-0.155421869,0.42431311,0.485313067,0.312778769,0.615170315,0.490151076
1987.75,3,27,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,19.112052,26.79032061,104.3246709,41.994938,8.061442695,24.11871482,24.93780969,-27.15170372,13.31863747,10.71388561,76.81704254,79.17785085,27.880282,27.62283163,,7.819436618,40.729484,1.820541374,1.214924696,0.902646126,1.561155688,0.69212071,-0.065727681,2.065202533,0.388182895,0.766292762,2.37082241,0.198992648,0.288641596,1.991354917,1.146136544,1.738977632,0.729417825,0.9076163,-0.686366667,-2.799033333,-1.276,-2.4036,-2.034533333,-0.7895,3.349733333,1.1788,0.613066667,-0.5017,-1.1892,1.6906,-1.417833333,-0.976666667,,-1.2296,0.4525,0.620551186,0.530986489,0.012987302,0.350920396,0.333735354,0.143367626,0.731999732,0.684398719,-0.018953383,0.351924923,,0.493857504,0.246927128,0.44934123,1.135852547,-0.177027276,0.346250849
